Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
82330,21,Female,B.Tech,Civil,7.13,0,1,5,5,98,4,1,0,Placed
40698,22,Female,B.Tech,IT,8.46,0,2,6,6,93,6,3,0,Placed
61693,18,Male,B.Sc,CSE,7.71,1,3,6,5,49,7,1,0,Placed
66599,21,Male,BCA,Civil,6.3,0,5,4,8,65,4,3,1,Not Placed
80637,18,Male,MCA,CSE,6.44,0,3,2,3,88,7,0,3,Not Placed
90024,18,Male,B.Tech,CSE,8.32,1,1,7,7,69,8,3,0,Placed
18358,22,Male,B.Tech,Civil,6.61,1,1,5,9,92,9,1,0,Placed
96426,19,Male,MCA,ME,6.54,0,2,4,6,44,8,1,1,Placed
48822,18,Female,MCA,Civil,7.81,1,6,5,6,73,7,3,2,Placed
85393,19,Female,B.Tech,Civil,7.84,1,6,1,7,91,3,0,3,Not Placed
55214,23,Male,B.Tech,IT,7.18,2,6,8,5,90,4,1,0,Placed
62632,22,Male,BCA,IT,7.43,2,3,9,6,73,6,1,0,Placed
54384,20,Female,BCA,ME,6.18,1,4,2,4,97,2,3,0,Placed
59034,24,Male,MCA,ECE,5.65,2,1,9,7,73,9,2,0,Placed
5956,20,Male,MCA,CSE,6.4,1,4,4,6,60,1,0,0,Placed
76589,24,Male,B.Sc,ECE,7.67,1,4,5,8,39,8,3,3,Not Placed
41359,20,Male,B.Tech,CSE,6.66,1,4,3,2,54,1,1,1,Placed
61448,18,Male,B.Tech,IT,8.18,0,1,5,5,100,5,2,0,Placed
37638,18,Female,B.Tech,IT,6.98,0,6,3,9,93,10,1,2,Not Placed
56034,19,Male,B.Tech,ME,5.77,2,3,10,5,61,8,1,1,Placed
31410,19,Male,B.Tech,ECE,6.11,0,5,2,6,74,1,0,0,Placed
77313,19,Male,B.Tech,CSE,5.91,1,2,9,7,92,7,3,0,Placed
45457,20,Female,B.Tech,CSE,7.26,0,2,6,4,89,7,2,1,Placed
94181,24,Female,B.Tech,CSE,7.5,1,6,7,4,94,8,2,0,Placed
93985,19,Male,BCA,ECE,7.56,2,3,9,7,62,5,2,0,Placed
37757,19,Male,BCA,IT,6.2,1,5,6,10,45,5,2,0,Placed
23790,24,Male,B.Tech,ME,7.74,1,3,2,7,61,4,0,0,Placed
13948,19,Male,B.Tech,CSE,8.04,0,1,9,10,39,4,2,0,Placed
46278,23,Male,MCA,ME,6.75,2,4,10,6,66,7,1,0,Placed
46920,22,Male,B.Tech,CSE,7.3,2,4,4,1,46,8,3,0,Placed
60541,24,Male,B.Sc,Civil,6.36,1,5,3,5,45,6,2,0,Placed
23835,21,Female,B.Tech,Civil,7.13,1,1,5,5,95,2,0,2,Not Placed
80393,22,Female,BCA,ME,7.41,0,5,3,7,83,9,2,0,Placed
18195,19,Male,B.Tech,ME,7.44,0,4,3,2,72,1,3,0,Placed
93202,22,Female,MCA,CSE,5.63,0,5,4,4,81,4,0,0,Placed
92129,22,Female,B.Tech,CSE,6.6,0,6,5,6,70,7,0,1,Not Placed
10827,24,Male,B.Tech,IT,7.36,1,1,2,6,56,10,1,1,Placed
2338,18,Male,B.Tech,IT,7.2,2,4,1,4,55,6,1,0,Placed
7551,19,Female,BCA,CSE,7.5,0,1,6,8,95,4,3,0,Placed
91794,18,Male,B.Tech,IT,7.1,1,1,9,9,39,7,1,1,Placed
88425,23,Female,B.Tech,ECE,6.03,0,6,5,4,71,7,0,2,Not Placed
11911,18,Male,B.Tech,ECE,8.29,1,1,4,5,80,3,3,3,Not Placed
9598,24,Female,BCA,IT,7.61,1,4,2,8,73,4,0,0,Placed
28553,20,Male,B.Tech,CSE,6.07,0,1,3,5,69,1,3,0,Placed
54009,20,Female,BCA,CSE,7.22,1,1,2,8,74,7,2,0,Placed
12117,24,Male,BCA,IT,7.32,1,1,5,3,60,5,3,1,Placed
73198,23,Male,B.Tech,ME,6.42,0,1,3,7,93,1,3,0,Placed
36891,21,Male,BCA,CSE,6.4,0,6,2,4,36,1,1,0,Not Placed
17102,24,Male,B.Tech,ME,7.16,2,1,4,2,46,1,0,0,Placed
82679,23,Male,B.Tech,ME,4.5,0,3,2,5,73,4,1,1,Not Placed
1322,22,Male,B.Tech,IT,7.52,2,5,3,5,72,8,3,0,Placed
34813,20,Female,B.Sc,ECE,6.84,3,1,4,3,53,1,2,2,Not Placed
3780,24,Male,B.Tech,CSE,7.23,0,5,2,2,35,7,2,0,Placed
87657,23,Male,B.Sc,CSE,8.64,0,4,10,6,69,3,1,0,Placed
42293,24,Male,MCA,IT,7.18,0,6,7,6,73,5,0,0,Placed
94073,24,Female,B.Sc,IT,6.49,2,6,8,10,51,5,3,0,Placed
94764,21,Female,B.Sc,ECE,5.66,0,5,2,7,54,4,2,0,Placed
73964,20,Male,B.Tech,CSE,7.41,0,2,9,1,89,4,1,0,Placed
95799,24,Female,MCA,IT,6.04,0,5,4,4,95,10,3,0,Placed
44574,24,Female,B.Tech,IT,6.26,2,6,8,6,67,8,1,1,Placed
66267,18,Male,MCA,Civil,7.84,0,6,5,3,50,1,2,2,Not Placed
7506,22,Male,B.Sc,ECE,7.16,0,1,5,4,71,1,0,3,Not Placed
11708,22,Male,MCA,ECE,6.12,3,1,8,3,82,7,0,2,Placed
9245,23,Female,B.Tech,Civil,6.89,0,5,10,7,78,7,0,0,Placed
62062,24,Female,MCA,CSE,7.15,0,2,4,7,45,8,0,0,Placed
66726,19,Male,BCA,CSE,6.91,1,4,3,2,75,10,0,0,Placed
83216,24,Male,B.Tech,CSE,6.5,1,6,1,8,88,6,1,0,Placed
34625,22,Male,MCA,CSE,7.09,1,4,6,2,42,10,2,0,Placed
92191,18,Male,B.Sc,CSE,7.51,0,5,9,9,54,7,3,0,Placed
30696,21,Female,B.Tech,CSE,7.12,2,3,2,2,77,8,1,2,Placed
82913,18,Female,B.Sc,IT,7.41,2,2,10,9,85,4,0,0,Placed
95838,24,Female,BCA,ME,7.54,0,5,1,2,37,4,1,0,Placed
49639,23,Male,BCA,ECE,6.12,0,6,1,10,90,10,3,0,Placed
63442,24,Female,B.Sc,CSE,7.14,1,1,9,6,72,2,2,2,Placed
12104,22,Female,BCA,CSE,6.17,0,2,7,5,40,1,0,1,Placed
96944,20,Female,MCA,ME,7.8,1,1,2,10,63,10,1,0,Placed
62698,20,Female,B.Sc,ME,7.92,3,3,7,2,94,6,0,0,Placed
2180,24,Male,BCA,CSE,6.99,3,6,3,5,39,4,3,1,Placed
14880,19,Male,B.Tech,IT,6.9,2,5,9,9,79,3,1,0,Placed
94849,24,Male,B.Tech,IT,7.54,2,4,2,8,66,10,2,0,Placed
43922,20,Female,MCA,ECE,7.25,0,6,9,6,41,5,1,0,Placed
93492,22,Male,BCA,IT,7.61,1,1,9,3,74,10,1,0,Placed
17512,22,Female,B.Tech,Civil,5.58,3,4,1,9,86,5,2,0,Placed
7424,18,Male,BCA,ME,7.42,2,3,9,6,53,4,2,0,Placed
14371,19,Female,MCA,CSE,6.31,0,4,9,6,41,1,1,1,Not Placed
87295,19,Female,B.Tech,CSE,7.21,1,5,4,8,77,7,0,1,Placed
24861,23,Male,BCA,IT,7.6,0,4,3,9,88,1,3,3,Not Placed
98285,18,Male,B.Sc,Civil,7.41,0,2,4,3,65,5,3,0,Placed
43849,22,Female,B.Tech,IT,5.42,2,4,2,1,78,9,1,0,Placed
37855,18,Female,BCA,IT,6.53,1,2,5,5,60,8,0,0,Placed
97069,23,Male,B.Tech,IT,7.47,1,5,5,3,66,2,0,0,Placed
74665,24,Male,B.Tech,CSE,6.61,0,3,10,3,68,4,3,0,Placed
7345,20,Female,B.Tech,ME,6.49,0,2,2,3,93,7,0,2,Not Placed
29130,19,Male,B.Tech,IT,8.22,1,3,6,4,100,2,2,1,Placed
15421,21,Male,B.Tech,CSE,6.32,1,2,5,10,43,6,0,1,Not Placed
14073,22,Female,BCA,ME,7.95,0,5,8,3,92,2,0,2,Not Placed
12946,23,Female,B.Sc,ECE,5.7,1,2,5,7,47,7,0,0,Placed
15477,22,Male,B.Tech,CSE,6.96,0,2,6,4,64,6,3,0,Placed
70173,22,Female,B.Tech,IT,6.52,0,4,10,8,89,7,2,0,Placed
41924,22,Female,B.Tech,IT,8.08,1,4,9,7,61,7,3,0,Placed
48046,19,Male,MCA,IT,7.13,2,6,7,2,76,7,1,0,Placed
10856,19,Male,MCA,Civil,7.48,0,1,2,7,50,7,2,0,Placed
44903,24,Female,B.Sc,ME,5.8,1,3,10,2,82,7,0,0,Placed
68149,22,Female,B.Tech,CSE,8.22,0,4,9,4,77,2,0,0,Placed
83181,24,Male,MCA,Civil,7.08,3,3,5,9,65,10,0,0,Placed
44918,22,Male,B.Sc,Civil,7.89,0,2,8,8,78,3,2,0,Placed
61122,21,Male,BCA,ECE,5.93,1,3,2,5,99,7,1,1,Placed
2898,21,Female,BCA,IT,8.25,2,6,8,4,37,7,2,2,Placed
33020,22,Male,BCA,ECE,6.84,1,3,2,9,77,4,3,0,Placed
33096,19,Female,B.Sc,ECE,6.97,0,1,2,4,53,6,0,2,Not Placed
19573,21,Male,MCA,Civil,8.5,1,6,8,1,76,6,1,0,Placed
95047,23,Male,MCA,IT,7.63,0,3,5,9,94,1,2,1,Placed
73686,18,Male,B.Tech,ME,6.72,1,5,5,3,98,3,1,0,Placed
5498,18,Female,B.Sc,ME,5.82,1,4,3,4,40,7,0,2,Not Placed
90840,19,Male,B.Sc,CSE,7.72,1,5,1,9,71,4,3,0,Placed
73929,22,Male,BCA,IT,5.75,0,1,8,10,37,6,1,0,Placed
92464,19,Male,MCA,IT,6.98,1,6,7,8,89,1,2,1,Placed
72523,21,Male,BCA,ME,5.03,0,3,8,10,95,9,3,1,Placed
93711,18,Female,B.Tech,ME,5.8,2,3,4,3,84,9,0,1,Placed
53607,19,Male,BCA,ECE,8.03,0,1,6,5,51,10,0,0,Not Placed
62963,18,Male,BCA,CSE,8.43,2,5,9,9,52,3,0,1,Placed
67647,23,Female,BCA,CSE,8.75,0,2,4,10,41,7,0,2,Not Placed
68477,21,Male,B.Tech,CSE,7.43,0,1,2,5,70,7,3,0,Placed
55886,19,Male,B.Tech,CSE,6.77,1,4,4,6,41,3,3,0,Placed
63155,21,Male,B.Tech,IT,6.2,2,1,9,4,97,7,1,1,Placed
59951,24,Female,BCA,Civil,6.4,0,2,1,10,85,9,3,0,Placed
23234,23,Female,MCA,IT,6.95,1,2,2,8,52,8,0,3,Not Placed
96160,24,Male,B.Sc,Civil,5.53,1,6,2,1,85,2,0,3,Not Placed
35718,20,Male,B.Sc,CSE,7.44,1,1,2,2,89,8,0,1,Placed
55059,20,Male,MCA,ME,7.79,1,6,1,6,42,3,0,0,Placed
52730,20,Male,B.Tech,IT,5.33,1,6,7,10,64,9,2,0,Placed
83219,20,Male,BCA,IT,7.54,0,4,5,8,80,6,1,0,Placed
72076,24,Male,B.Tech,ECE,6.53,1,1,7,7,97,4,0,0,Placed
59711,18,Male,MCA,CSE,7.16,0,2,6,3,68,2,1,0,Placed
90528,23,Male,B.Tech,Civil,8.14,0,5,1,8,65,3,2,0,Placed
9794,24,Male,B.Tech,CSE,8.17,0,4,5,7,40,8,2,0,Placed
95226,23,Female,B.Sc,CSE,7.63,1,5,7,1,98,9,3,0,Placed
8583,22,Male,BCA,IT,7.34,1,1,1,5,66,1,0,0,Placed
18347,23,Female,B.Sc,Civil,5.35,0,2,10,8,50,3,1,0,Placed
58006,18,Male,B.Tech,ME,7.1,0,3,7,6,88,3,1,1,Placed
93525,23,Male,B.Tech,ME,6.4,0,3,2,6,41,9,2,0,Placed
73830,21,Male,B.Tech,Civil,6.43,1,3,1,2,74,1,3,0,Placed
59684,24,Female,BCA,IT,7.52,2,2,7,3,81,9,3,0,Placed
33524,18,Female,B.Sc,CSE,7.25,2,6,2,7,42,6,2,0,Placed
1748,24,Male,B.Sc,CSE,6.13,0,6,9,8,77,1,2,0,Placed
95756,22,Male,B.Tech,ME,7.4,0,3,8,1,73,6,3,1,Placed
53470,18,Male,B.Tech,CSE,6.07,1,6,7,9,71,9,1,0,Placed
24627,21,Male,MCA,CSE,8.86,1,5,7,6,72,8,3,0,Placed
65183,18,Male,MCA,ECE,7.7,0,2,10,3,59,3,1,3,Not Placed
6526,18,Female,BCA,Civil,6.79,2,6,10,8,44,2,0,0,Placed
88492,21,Female,BCA,ECE,5.78,2,2,7,1,80,7,2,1,Placed
74620,23,Female,BCA,ECE,5.97,0,2,4,9,51,7,1,0,Placed
36489,18,Male,B.Sc,ME,6.88,0,6,4,8,93,5,2,0,Placed
3708,19,Male,B.Sc,CSE,6.59,0,6,2,9,80,2,0,0,Placed
63826,20,Male,MCA,IT,7.49,2,6,1,7,36,3,2,0,Not Placed
17875,21,Female,B.Tech,IT,4.61,0,1,5,10,91,4,1,0,Not Placed
18984,18,Male,B.Sc,ECE,6.31,1,6,1,8,96,10,2,1,Placed
9546,22,Male,B.Tech,ECE,9.61,2,1,3,1,81,7,1,0,Placed
57666,21,Male,MCA,ECE,8.98,1,1,2,6,65,2,0,2,Placed
27209,24,Male,B.Tech,Civil,7.58,0,5,6,7,57,2,1,2,Not Placed
49810,20,Male,B.Tech,Civil,7.97,2,5,8,8,90,1,1,0,Placed
51720,21,Male,B.Tech,CSE,7.3,1,2,3,10,71,7,0,0,Placed
32114,18,Female,B.Tech,ME,4.5,0,1,8,4,99,8,3,0,Placed
42044,24,Female,BCA,CSE,7.84,1,4,2,5,84,2,3,0,Placed
91172,23,Female,B.Tech,Civil,8.68,0,4,9,8,78,6,2,0,Placed
5940,20,Female,B.Sc,IT,6.98,1,3,1,1,38,9,3,0,Placed
49981,21,Male,BCA,CSE,6.17,0,3,4,2,88,9,0,0,Placed
62883,24,Male,B.Tech,Civil,7.34,2,2,3,10,45,6,1,1,Placed
7629,20,Male,BCA,ECE,7.2,1,5,7,9,74,8,1,0,Placed
44864,19,Male,B.Sc,CSE,8.14,2,3,10,1,88,3,1,2,Placed
77161,19,Female,B.Tech,CSE,7.41,0,1,5,7,60,10,1,1,Placed
45217,22,Female,MCA,CSE,7.03,0,3,4,1,91,2,3,1,Placed
92919,19,Male,B.Sc,ECE,8.64,1,4,4,10,58,7,1,0,Placed
54094,18,Male,B.Tech,IT,7.9,0,2,7,4,71,1,0,3,Not Placed
81086,19,Male,B.Sc,CSE,6.63,0,1,9,3,66,1,0,0,Placed
81589,24,Male,B.Tech,ME,5.87,1,1,9,1,99,2,3,0,Placed
90571,24,Male,B.Tech,CSE,7.24,0,3,10,7,46,10,1,1,Placed
9692,24,Female,BCA,IT,8.03,1,2,7,3,46,4,1,1,Placed
54656,19,Male,B.Tech,IT,6.9,2,6,7,7,37,7,1,0,Placed
89718,21,Female,BCA,ME,7.6,0,5,4,4,45,4,1,0,Placed
14709,21,Male,BCA,CSE,6.12,1,5,4,2,66,3,1,0,Placed
29588,21,Male,B.Sc,ECE,7.03,2,1,4,4,50,6,3,1,Placed
37863,18,Male,B.Tech,CSE,7.33,0,1,5,7,87,6,2,2,Not Placed
8283,22,Male,B.Tech,Civil,6.65,1,5,10,8,43,2,2,0,Placed
51145,18,Male,MCA,IT,7.0,0,4,1,5,49,5,2,0,Placed
89658,19,Male,BCA,CSE,6.48,2,4,7,1,58,8,3,0,Placed
77720,20,Male,MCA,ME,7.58,1,1,9,1,87,1,2,0,Placed
10280,22,Male,B.Tech,IT,6.26,0,2,5,6,95,4,2,0,Placed
79123,24,Male,B.Tech,Civil,5.24,1,1,2,6,45,9,0,0,Not Placed
46029,22,Male,B.Tech,IT,7.21,1,6,4,3,54,9,3,0,Placed
22390,21,Female,B.Tech,IT,5.9,0,4,6,4,94,1,2,0,Placed
73997,21,Female,B.Tech,ECE,6.26,0,1,9,6,85,3,0,0,Placed
43569,21,Male,B.Tech,ME,6.73,1,2,10,8,46,8,1,2,Placed
40968,19,Female,BCA,ECE,5.28,0,6,4,10,65,1,2,0,Not Placed
36122,24,Male,BCA,IT,5.75,0,4,10,2,89,6,0,3,Not Placed
72748,24,Female,B.Tech,ECE,7.72,1,6,8,10,54,6,1,3,Not Placed
80458,19,Male,MCA,ECE,6.43,0,5,2,7,97,1,1,1,Not Placed
28206,18,Female,BCA,Civil,8.98,0,3,9,6,59,6,1,3,Not Placed
30778,19,Male,B.Sc,ME,7.48,2,3,5,4,62,10,1,0,Placed
13978,22,Female,B.Tech,ME,7.97,2,2,10,9,35,3,0,1,Not Placed
22444,18,Female,B.Sc,ME,7.31,1,1,7,2,95,3,2,0,Placed
46195,18,Male,MCA,Civil,6.35,0,6,8,1,68,8,0,0,Not Placed
73534,22,Male,BCA,IT,7.11,1,3,5,7,48,5,0,0,Placed
64482,19,Female,MCA,ME,6.65,1,1,1,5,35,4,0,1,Placed
16964,18,Male,BCA,IT,8.65,1,5,5,7,79,5,2,0,Placed
52754,18,Female,BCA,Civil,6.05,0,6,2,10,70,10,1,0,Not Placed
94608,22,Male,MCA,Civil,6.94,3,4,5,9,64,10,3,0,Placed
52158,20,Male,B.Sc,CSE,6.92,0,1,3,1,71,1,0,0,Placed
1301,19,Female,B.Sc,CSE,7.79,0,2,6,7,41,7,2,0,Placed
45104,22,Male,B.Tech,Civil,7.78,1,6,10,9,94,10,3,0,Placed
19207,19,Male,B.Tech,ECE,8.03,1,3,2,6,78,7,0,0,Not Placed
84114,21,Male,B.Tech,ECE,6.85,0,2,5,10,45,5,3,0,Placed
66667,21,Female,B.Tech,ECE,9.42,1,4,6,1,56,7,2,0,Placed
54806,22,Male,BCA,IT,9.06,0,4,9,1,51,3,0,2,Not Placed
28185,22,Male,B.Tech,ME,5.88,1,1,4,3,51,4,1,0,Placed
37093,22,Male,BCA,ME,5.46,1,6,10,5,99,10,0,0,Not Placed
35188,19,Male,BCA,ECE,6.88,0,2,1,9,70,1,1,0,Not Placed
40007,18,Male,B.Tech,Civil,7.41,0,3,10,3,37,9,0,0,Not Placed
44438,21,Male,B.Tech,ECE,7.8,2,4,3,8,69,1,0,0,Placed
52644,18,Male,B.Tech,CSE,8.16,2,6,7,8,38,6,3,1,Placed
66627,21,Female,B.Tech,CSE,6.98,0,6,10,5,70,2,0,2,Not Placed
30446,22,Female,MCA,ECE,7.12,1,4,9,6,96,6,1,1,Placed
28364,23,Female,B.Tech,ECE,5.56,1,3,5,1,59,10,0,0,Placed
53238,22,Female,B.Tech,CSE,6.32,0,6,6,6,71,10,1,0,Placed
38483,24,Male,B.Tech,CSE,7.3,3,5,3,3,73,10,1,0,Placed
43482,21,Female,B.Tech,CSE,7.02,0,4,2,3,50,9,1,2,Placed
73812,21,Male,BCA,ME,6.04,3,1,3,1,67,2,2,0,Placed
26248,19,Female,BCA,Civil,6.95,1,3,6,7,39,9,1,0,Placed
28352,22,Female,B.Tech,ECE,7.46,1,5,1,1,41,6,1,0,Placed
75363,23,Male,B.Tech,CSE,6.24,0,5,4,5,84,5,1,0,Placed
99868,20,Female,B.Tech,Civil,7.22,1,5,5,10,85,6,2,0,Placed
64527,18,Male,BCA,CSE,6.74,1,6,3,10,70,8,3,1,Placed
53908,18,Female,B.Tech,IT,8.27,0,3,2,10,95,2,2,0,Placed
41164,22,Male,MCA,Civil,7.93,3,2,6,7,95,2,0,2,Placed
64951,22,Male,BCA,CSE,4.5,0,3,5,8,56,10,3,0,Not Placed
81977,18,Female,MCA,ME,7.8,2,3,9,8,37,7,2,0,Placed
86495,18,Male,B.Tech,IT,6.7,3,6,10,10,43,4,2,1,Placed
15989,22,Male,MCA,Civil,6.3,0,1,8,9,68,1,1,0,Placed
48335,20,Male,B.Sc,ECE,6.69,1,1,9,6,49,10,3,1,Placed
24288,20,Male,B.Tech,ME,7.04,0,3,1,4,58,9,1,2,Not Placed
38817,19,Male,MCA,IT,7.19,1,2,1,9,83,9,1,0,Placed
35525,23,Male,B.Tech,ECE,6.94,1,2,5,8,52,5,0,0,Placed
66225,23,Male,B.Tech,IT,6.19,1,2,6,4,70,5,0,3,Not Placed
11970,18,Male,BCA,CSE,7.05,0,3,7,7,85,1,3,0,Placed
22383,18,Female,MCA,ME,7.38,1,1,10,8,70,1,3,0,Placed
93623,21,Female,B.Tech,Civil,7.33,0,4,3,5,86,7,0,1,Placed
44039,22,Male,B.Tech,ME,7.86,0,5,9,1,83,5,0,0,Placed
60728,19,Male,MCA,ME,8.0,2,4,7,2,47,1,0,0,Placed
76497,19,Female,B.Sc,Civil,9.57,0,4,2,1,47,2,1,3,Not Placed
74,22,Male,B.Sc,ECE,6.77,2,4,4,2,38,3,3,1,Placed
76046,21,Female,B.Tech,ME,9.0,1,5,3,5,70,9,1,0,Placed
86059,18,Female,BCA,IT,8.5,1,6,2,5,42,4,2,1,Placed
15814,22,Female,MCA,ECE,6.28,1,4,6,3,80,10,3,0,Placed
48795,18,Male,BCA,IT,6.59,1,1,4,5,55,7,2,2,Placed
65722,19,Male,B.Sc,Civil,6.03,2,1,5,9,70,3,0,0,Placed
79489,22,Female,B.Tech,CSE,6.07,1,6,2,3,44,1,2,0,Placed
96054,19,Male,BCA,ECE,6.87,1,4,8,5,44,10,1,0,Placed
75834,18,Male,B.Tech,CSE,5.45,0,4,2,2,42,1,3,0,Placed
81458,24,Male,MCA,ME,5.13,3,1,1,8,90,1,1,2,Placed
57444,19,Female,MCA,CSE,7.28,0,2,2,1,93,8,1,0,Placed
91145,21,Male,B.Tech,IT,6.36,0,1,9,4,59,7,0,0,Placed
66089,23,Male,B.Tech,Civil,8.42,1,5,1,4,51,8,1,2,Not Placed
72811,24,Female,BCA,Civil,5.99,1,1,2,2,100,2,1,0,Placed
58019,23,Male,B.Tech,ECE,6.83,2,6,6,3,55,3,2,0,Placed
52683,20,Female,BCA,IT,5.49,0,1,1,1,36,1,2,0,Not Placed
78331,23,Female,BCA,ECE,7.47,1,2,4,7,85,7,1,0,Placed
41191,18,Female,MCA,IT,5.75,2,3,3,7,38,3,1,0,Placed
48535,20,Female,BCA,ME,7.55,0,3,6,5,80,7,3,0,Placed
63935,19,Male,B.Tech,ECE,6.49,0,5,10,5,79,4,1,0,Placed
70517,21,Female,MCA,CSE,8.49,1,2,6,7,79,7,1,0,Placed
15695,24,Male,B.Tech,ECE,7.48,0,4,10,10,42,3,0,1,Placed
55745,23,Female,B.Sc,Civil,8.36,0,4,8,8,99,9,3,0,Placed
49219,24,Male,B.Tech,ECE,6.03,0,4,4,3,67,9,1,0,Placed
1572,18,Female,B.Tech,CSE,7.83,2,2,7,8,47,7,3,1,Placed
18901,23,Male,B.Tech,Civil,6.37,2,2,9,1,96,4,2,1,Placed
49118,23,Male,BCA,IT,7.97,1,4,7,10,80,5,0,0,Placed
14996,21,Male,MCA,ECE,8.88,2,3,2,4,47,1,2,0,Placed
1081,18,Male,BCA,ME,7.14,0,1,8,2,72,7,1,1,Not Placed
19426,18,Male,B.Tech,Civil,7.23,0,5,1,4,43,2,2,0,Placed
9793,24,Female,B.Tech,ECE,6.89,1,2,8,2,100,9,1,1,Placed
66993,20,Male,BCA,ECE,5.66,1,1,3,9,85,4,3,0,Placed
25347,22,Female,BCA,IT,5.84,1,2,7,9,100,5,2,0,Placed
5490,24,Female,MCA,IT,6.86,1,1,9,5,52,9,0,0,Placed
8140,21,Male,BCA,Civil,5.71,2,4,9,7,77,10,3,1,Placed
89047,19,Female,BCA,ECE,7.86,0,5,3,6,61,8,3,3,Not Placed
66689,21,Male,B.Tech,IT,7.94,2,2,3,7,76,2,3,0,Placed
39503,19,Male,B.Tech,IT,8.43,0,4,3,7,41,6,0,0,Placed
12581,19,Male,BCA,ECE,6.76,1,2,8,2,69,7,1,1,Placed
76349,23,Female,B.Sc,ECE,7.11,0,4,3,10,98,3,0,1,Placed
83783,20,Male,B.Sc,CSE,8.46,1,1,1,6,81,8,3,2,Not Placed
76614,22,Male,BCA,ME,6.42,0,4,7,2,39,3,1,1,Not Placed
45136,23,Male,MCA,CSE,6.85,0,3,10,8,97,3,1,2,Not Placed
36971,21,Female,B.Tech,IT,6.54,2,3,2,6,91,8,0,1,Placed
25799,21,Female,B.Sc,ME,6.26,0,4,7,1,63,3,2,0,Placed
95203,19,Male,BCA,Civil,6.65,1,4,8,1,68,2,0,0,Not Placed
52382,21,Male,B.Tech,CSE,6.57,2,1,9,2,87,3,0,0,Placed
68695,23,Female,MCA,ECE,6.77,1,4,6,9,84,7,2,2,Placed
16153,19,Female,B.Tech,ECE,7.7,3,5,7,8,72,7,2,1,Placed
83251,19,Male,B.Sc,Civil,6.42,1,4,3,8,55,9,0,0,Placed
4806,22,Female,MCA,ECE,7.07,0,1,1,8,56,4,0,0,Placed
16987,24,Male,B.Sc,IT,8.48,0,4,8,6,96,1,2,3,Not Placed
16354,20,Male,BCA,CSE,8.34,2,3,2,5,77,5,3,0,Placed
62536,23,Male,MCA,CSE,5.98,1,1,4,1,94,6,1,0,Placed
99084,19,Female,B.Sc,ECE,6.14,1,6,8,7,50,8,1,0,Placed
33507,21,Female,B.Tech,IT,6.96,0,1,9,6,57,6,2,0,Not Placed
2569,24,Male,B.Tech,ECE,6.54,0,5,4,10,82,1,2,2,Not Placed
39328,21,Female,BCA,ECE,6.63,1,4,4,1,58,4,3,0,Placed
53045,21,Male,B.Sc,Civil,7.48,0,5,9,10,95,6,0,3,Not Placed
93190,19,Male,B.Tech,Civil,8.15,1,6,5,4,64,3,3,0,Placed
59465,21,Female,B.Tech,CSE,5.47,1,6,3,1,45,8,0,1,Not Placed
79336,22,Male,MCA,ME,6.96,2,5,8,8,54,5,1,1,Placed
65766,24,Female,B.Sc,CSE,7.71,1,1,8,1,61,10,2,0,Placed
16928,19,Female,B.Sc,Civil,6.21,1,2,1,10,95,8,3,1,Placed
68393,20,Female,B.Sc,CSE,6.99,1,2,3,1,61,10,3,2,Not Placed
92967,22,Male,BCA,ECE,6.72,1,3,6,7,89,1,3,0,Placed
49305,24,Female,B.Tech,ECE,5.87,1,5,2,10,48,8,0,0,Placed
95370,19,Male,B.Tech,ECE,4.5,1,1,10,10,62,5,1,0,Placed
20880,22,Male,BCA,Civil,7.0,2,5,7,7,57,4,0,0,Placed
19248,24,Male,B.Sc,ME,6.61,0,6,7,8,36,3,3,0,Placed
95649,22,Female,MCA,IT,6.56,1,2,3,7,64,3,3,0,Placed
43665,20,Female,MCA,IT,5.83,2,2,3,1,97,7,2,0,Placed
69091,19,Male,BCA,ME,7.73,0,1,9,2,83,3,0,0,Placed
79781,20,Male,MCA,ME,6.5,1,5,7,9,61,5,0,1,Placed
62209,18,Male,BCA,Civil,6.22,1,1,7,7,49,10,3,0,Placed
89363,19,Female,B.Tech,CSE,7.08,1,5,3,3,75,10,1,0,Placed
65064,21,Female,BCA,Civil,7.61,2,3,3,3,91,7,2,0,Placed
22939,18,Male,BCA,Civil,7.16,2,5,1,6,80,5,0,0,Placed
12040,18,Female,MCA,CSE,7.75,3,2,2,5,63,10,0,1,Placed
37113,22,Female,B.Tech,Civil,7.12,1,1,3,10,51,4,3,0,Placed
39609,18,Female,BCA,CSE,8.96,1,2,1,4,60,8,0,0,Placed
84068,18,Male,B.Sc,ECE,7.9,0,2,10,4,71,3,3,0,Placed
45775,22,Male,B.Tech,ME,7.01,1,1,8,7,87,2,0,0,Placed
80556,24,Male,B.Tech,CSE,6.31,1,6,2,6,92,9,3,0,Placed
85593,23,Female,B.Sc,IT,5.82,1,5,9,6,67,9,0,0,Placed
72505,18,Male,B.Tech,Civil,7.09,2,2,3,5,84,9,2,1,Placed
69395,19,Female,B.Tech,CSE,6.61,1,3,5,1,68,10,0,0,Placed
32064,23,Female,B.Tech,CSE,7.78,1,5,2,3,42,8,0,0,Placed
